,state,handgun,long_gun,multiple,year,month
6635,North Carolina,181.0,11052.0,93,2007,9
6636,North Dakota,506.0,3729.0,23,2007,9
6637,Ohio,8506.0,14391.0,441,2007,9
6638,Oklahoma,4390.0,6956.0,391,2007,9
6639,Oregon,4751.0,10062.0,276,2007,9
6640,Pennsylvania,0.0,45529.0,116,2007,9
6641,Puerto Rico,561.0,135.0,13,2007,9
6642,Rhode Island,330.0,404.0,62,2007,9
6643,South Carolina,3573.0,5140.0,161,2007,9
6644,South Dakota,831.0,4743.0,79,2007,9
6645,Tennessee,8158.0,9396.0,369,2007,9
6646,Texas,17096.0,33983.0,1131,2007,9
6647,Utah,2132.0,5106.0,110,2007,9
6648,Vermont,565.0,1408.0,26,2007,9
6649,Virgin Islands,15.0,1.0,1,2007,9
6650,Virginia,11689.0,10323.0,270,2007,9
6651,Washington,5705.0,9207.0,289,2007,9
6652,West Virginia,2515.0,6045.0,183,2007,9
6653,Wisconsin,3453.0,14404.0,0,2007,9
6654,Wyoming,840.0,2451.0,79,2007,9
6655,Alabama,7155.0,7975.0,360,2007,8
6656,Alaska,1499.0,2713.0,102,2007,8
6657,Arizona,5604.0,6373.0,278,2007,8
6658,Arkansas,2948.0,5478.0,285,2007,8
6659,California,15483.0,17331.0,5639,2007,8
6660,Colorado,7146.0,9911.0,1516,2007,8
6661,Connecticut,2257.0,2148.0,53,2007,8
6662,Delaware,480.0,658.0,26,2007,8
6663,District of Columbia,1.0,0.0,0,2007,8
6664,Florida,19278.0,12899.0,757,2007,8
6665,Georgia,6537.0,8541.0,280,2007,8
6666,Guam,10.0,28.0,0,2007,8
6667,Hawaii,0.0,0.0,0,2007,8
6668,Idaho,1601.0,3795.0,116,2007,8
6669,Illinois,5159.0,8193.0,368,2007,8
6670,Indiana,5944.0,8451.0,254,2007,8
6671,Iowa,19.0,2822.0,1,2007,8
6672,Kansas,3155.0,4988.0,216,2007,8
6673,Kentucky,5814.0,8072.0,465,2007,8
6674,Louisiana,5938.0,9086.0,289,2007,8
6675,Maine,1195.0,2669.0,72,2007,8
6676,Mariana Islands,0.0,0.0,0,2007,8
6677,Maryland,1744.0,3492.0,5,2007,8
6678,Massachusetts,1773.0,1320.0,84,2007,8
6679,Michigan,1929.0,10959.0,55,2007,8
6680,Minnesota,3755.0,12143.0,156,2007,8
6681,Mississippi,3616.0,7109.0,225,2007,8
6682,Missouri,6769.0,11859.0,243,2007,8
6683,Montana,1741.0,4297.0,162,2007,8
6684,Nebraska,3.0,2442.0,2,2007,8
6685,Nevada,2571.0,2157.0,127,2007,8
6686,New Hampshire,1347.0,1973.0,23,2007,8
6687,New Jersey,1403.0,1444.0,50,2007,8
6688,New Mexico,2751.0,3335.0,144,2007,8
6689,New York,3181.0,9579.0,50,2007,8
6690,North Carolina,204.0,10690.0,98,2007,8
6691,North Dakota,476.0,2425.0,26,2007,8
6692,Ohio,8688.0,11876.0,387,2007,8
6693,Oklahoma,5187.0,7372.0,436,2007,8
6694,Oregon,4530.0,7346.0,298,2007,8
6695,Pennsylvania,0.0,46903.0,103,2007,8
6696,Puerto Rico,578.0,208.0,20,2007,8
6697,Rhode Island,339.0,368.0,58,2007,8
6698,South Carolina,3760.0,5010.0,145,2007,8
6699,South Dakota,827.0,3347.0,57,2007,8
6700,Tennessee,8705.0,9930.0,442,2007,8
6701,Texas,18786.0,33112.0,1209,2007,8
6702,Utah,2098.0,4196.0,116,2007,8
6703,Vermont,530.0,919.0,26,2007,8
6704,Virgin Islands,28.0,4.0,1,2007,8
6705,Virginia,12187.0,9222.0,277,2007,8
6706,Washington,6214.0,8031.0,300,2007,8
6707,West Virginia,2770.0,4840.0,196,2007,8
6708,Wisconsin,3331.0,10834.0,3,2007,8
6709,Wyoming,918.0,2052.0,57,2007,8
6710,Alabama,6172.0,5382.0,329,2007,7
6711,Alaska,1367.0,2063.0,94,2007,7
6712,Arizona,5425.0,4623.0,240,2007,7
6713,Arkansas,2915.0,3566.0,155,2007,7
6714,California,14613.0,13984.0,28822,2007,7
6715,Colorado,6422.0,6769.0,2269,2007,7
6716,Connecticut,2174.0,1709.0,48,2007,7
6717,Delaware,413.0,515.0,21,2007,7
6718,District of Columbia,2.0,0.0,0,2007,7
6719,Florida,17668.0,10513.0,638,2007,7
6720,Georgia,5640.0,5370.0,229,2007,7
6721,Guam,13.0,19.0,1,2007,7
6722,Hawaii,0.0,0.0,0,2007,7
6723,Idaho,1410.0,2554.0,89,2007,7
6724,Illinois,4348.0,5158.0,287,2007,7
6725,Indiana,4908.0,5919.0,199,2007,7
6726,Iowa,8.0,1634.0,5,2007,7
6727,Kansas,2602.0,2850.0,147,2007,7
6728,Kentucky,5244.0,5737.0,389,2007,7
6729,Louisiana,5982.0,5484.0,208,2007,7
6730,Maine,1070.0,1928.0,88,2007,7
6731,Mariana Islands,0.0,0.0,0,2007,7
6732,Maryland,1653.0,2501.0,7,2007,7
6733,Massachusetts,1516.0,1003.0,48,2007,7
6734,Michigan,1732.0,7462.0,40,2007,7
6735,Minnesota,2750.0,6039.0,115,2007,7
6736,Mississippi,3376.0,4276.0,169,2007,7
6737,Missouri,3701.0,7137.0,141,2007,7
6738,Montana,1467.0,2779.0,113,2007,7
6739,Nebraska,0.0,1393.0,1,2007,7
6740,Nevada,2110.0,1544.0,92,2007,7
6741,New Hampshire,1325.0,1575.0,6,2007,7
6742,New Jersey,1303.0,1191.0,39,2007,7
6743,New Mexico,2415.0,2609.0,138,2007,7
6744,New York,3163.0,7363.0,47,2007,7
6745,North Carolina,149.0,6783.0,90,2007,7
6746,North Dakota,390.0,1634.0,18,2007,7
6747,Ohio,8292.0,11280.0,373,2007,7
6748,Oklahoma,4681.0,4677.0,342,2007,7
6749,Oregon,4153.0,5806.0,256,2007,7
6750,Pennsylvania,0.0,38698.0,85,2007,7
6751,Puerto Rico,527.0,111.0,14,2007,7
6752,Rhode Island,310.0,306.0,52,2007,7
6753,South Carolina,3334.0,3177.0,93,2007,7
6754,South Dakota,646.0,1994.0,42,2007,7
6755,Tennessee,8383.0,6746.0,378,2007,7
6756,Texas,17474.0,19767.0,951,2007,7
6757,Utah,1916.0,2931.0,89,2007,7
6758,Vermont,527.0,724.0,21,2007,7
6759,Virgin Islands,22.0,3.0,1,2007,7
6760,Virginia,8139.0,7588.0,219,2007,7
6761,Washington,5760.0,6002.0,227,2007,7
6762,West Virginia,2472.0,3667.0,169,2007,7
6763,Wisconsin,2728.0,6362.0,1,2007,7
6764,Wyoming,797.0,1445.0,47,2007,7
6765,Alabama,6828.0,5366.0,325,2007,6
6766,Alaska,1565.0,1791.0,75,2007,6
6767,Arizona,5699.0,4586.0,256,2007,6
6768,Arkansas,2887.0,3371.0,193,2007,6
6769,California,16526.0,14184.0,38183,2007,6
6770,Colorado,6503.0,7012.0,1951,2007,6
6771,Connecticut,2259.0,1811.0,45,2007,6
6772,Delaware,462.0,508.0,18,2007,6
6773,District of Columbia,3.0,1.0,0,2007,6
6774,Florida,19377.0,11646.0,701,2007,6
6775,Georgia,6136.0,4948.0,267,2007,6
6776,Guam,10.0,20.0,0,2007,6
6777,Hawaii,0.0,0.0,0,2007,6
6778,Idaho,1643.0,2752.0,89,2007,6
6779,Illinois,4699.0,5062.0,210,2007,6
6780,Indiana,5728.0,5827.0,217,2007,6
6781,Iowa,10.0,1647.0,1,2007,6
6782,Kansas,2980.0,2805.0,162,2007,6
6783,Kentucky,5597.0,5447.0,386,2007,6
6784,Louisiana,6055.0,4729.0,185,2007,6
6785,Maine,1122.0,1695.0,65,2007,6
6786,Mariana Islands,0.0,0.0,0,2007,6
6787,Maryland,1502.0,2558.0,11,2007,6
6788,Massachusetts,1771.0,1126.0,58,2007,6
6789,Michigan,1732.0,7078.0,52,2007,6
6790,Minnesota,3095.0,5755.0,122,2007,6
6791,Mississippi,3469.0,3481.0,194,2007,6
6792,Missouri,4602.0,7383.0,179,2007,6
6793,Montana,1582.0,3297.0,123,2007,6
6794,Nebraska,1.0,1271.0,0,2007,6
6795,Nevada,2434.0,1863.0,117,2007,6
6796,New Hampshire,1531.0,1643.0,1,2007,6
6797,New Jersey,1493.0,1278.0,59,2007,6
6798,New Mexico,2890.0,2775.0,145,2007,6
6799,New York,3245.0,7131.0,50,2007,6
6800,North Carolina,171.0,7144.0,107,2007,6
6801,North Dakota,430.0,1466.0,19,2007,6
6802,Ohio,8661.0,11526.0,385,2007,6
6803,Oklahoma,5249.0,4579.0,373,2007,6
6804,Oregon,5071.0,6751.0,254,2007,6
6805,Pennsylvania,0.0,40076.0,75,2007,6
6806,Puerto Rico,618.0,152.0,18,2007,6
6807,Rhode Island,347.0,298.0,72,2007,6
6808,South Carolina,3764.0,2746.0,116,2007,6
6809,South Dakota,732.0,1880.0,49,2007,6
6810,Tennessee,8957.0,6523.0,399,2007,6
6811,Texas,18556.0,18695.0,917,2007,6
6812,Utah,2234.0,3210.0,94,2007,6
6813,Vermont,481.0,633.0,23,2007,6
6814,Virgin Islands,15.0,1.0,0,2007,6
6815,Virginia,7376.0,6836.0,215,2007,6
6816,Washington,6233.0,6635.0,263,2007,6
6817,West Virginia,2634.0,3176.0,181,2007,6
6818,Wisconsin,2803.0,6019.0,0,2007,6
6819,Wyoming,1008.0,1604.0,52,2007,6
6820,Alabama,6806.0,4847.0,307,2007,5
6821,Alaska,1609.0,1951.0,106,2007,5
6822,Arizona,5800.0,4412.0,257,2007,5
6823,Arkansas,2805.0,3315.0,168,2007,5
6824,California,16798.0,14460.0,38907,2007,5
6825,Colorado,6864.0,7066.0,3072,2007,5
6826,Connecticut,2169.0,1794.0,33,2007,5
6827,Delaware,490.0,542.0,26,2007,5
6828,District of Columbia,5.0,39.0,1,2007,5
6829,Florida,19701.0,11298.0,712,2007,5
6830,Georgia,6106.0,4763.0,248,2007,5
6831,Guam,13.0,25.0,0,2007,5
6832,Hawaii,0.0,0.0,0,2007,5
6833,Idaho,1613.0,2857.0,108,2007,5
6834,Illinois,5105.0,5224.0,226,2007,5
6835,Indiana,5314.0,5272.0,233,2007,5
6836,Iowa,18.0,1563.0,3,2007,5
6837,Kansas,2936.0,2762.0,163,2007,5
6838,Kentucky,5490.0,5081.0,400,2007,5
6839,Louisiana,5548.0,4173.0,193,2007,5
6840,Maine,1125.0,1687.0,104,2007,5
6841,Mariana Islands,0.0,0.0,0,2007,5
6842,Maryland,1822.0,2400.0,8,2007,5
6843,Massachusetts,1794.0,1071.0,53,2007,5
6844,Michigan,1971.0,7253.0,52,2007,5
6845,Minnesota,3419.0,5615.0,137,2007,5
6846,Mississippi,3499.0,3184.0,152,2007,5
6847,Missouri,5074.0,7273.0,150,2007,5
6848,Montana,1547.0,3489.0,143,2007,5
6849,Nebraska,0.0,1225.0,0,2007,5
6850,Nevada,2467.0,1779.0,125,2007,5
6851,New Hampshire,1499.0,1563.0,3,2007,5
6852,New Jersey,1447.0,1154.0,45,2007,5
6853,New Mexico,2755.0,2594.0,128,2007,5
6854,New York,3239.0,7596.0,47,2007,5
6855,North Carolina,192.0,6583.0,78,2007,5
6856,North Dakota,471.0,1609.0,16,2007,5
6857,Ohio,9327.0,11055.0,428,2007,5
6858,Oklahoma,5403.0,4657.0,392,2007,5
6859,Oregon,4653.0,6568.0,245,2007,5
6860,Pennsylvania,0.0,38683.0,105,2007,5
6861,Puerto Rico,468.0,120.0,19,2007,5
6862,Rhode Island,403.0,326.0,66,2007,5
6863,South Carolina,3555.0,2549.0,116,2007,5
6864,South Dakota,761.0,1896.0,54,2007,5
6865,Tennessee,8271.0,5531.0,338,2007,5
6866,Texas,18914.0,18183.0,997,2007,5
6867,Utah,2336.0,3241.0,94,2007,5
6868,Vermont,544.0,778.0,20,2007,5
6869,Virgin Islands,22.0,5.0,0,2007,5
6870,Virginia,8205.0,6515.0,236,2007,5
6871,Washington,6377.0,6057.0,238,2007,5
6872,West Virginia,2587.0,3204.0,181,2007,5
6873,Wisconsin,3105.0,6804.0,3,2007,5
6874,Wyoming,910.0,1560.0,55,2007,5
6875,Alabama,7134.0,5365.0,287,2007,4
6876,Alaska,1607.0,2301.0,103,2007,4
6877,Arizona,6761.0,4831.0,224,2007,4
6878,Arkansas,3171.0,3846.0,190,2007,4
6879,California,16829.0,14586.0,22538,2007,4
6880,Colorado,6956.0,7790.0,2023,2007,4
6881,Connecticut,2447.0,2137.0,49,2007,4
6882,Delaware,551.0,615.0,34,2007,4
6883,District of Columbia,2.0,0.0,0,2007,4
6884,Florida,19755.0,10901.0,669,2007,4
6885,Georgia,6455.0,5343.0,258,2007,4
6886,Guam,19.0,21.0,0,2007,4
6887,Hawaii,0.0,0.0,0,2007,4
6888,Idaho,1746.0,3170.0,98,2007,4
6889,Illinois,5479.0,6121.0,321,2007,4
6890,Indiana,6040.0,6608.0,257,2007,4
6891,Iowa,22.0,2594.0,3,2007,4
6892,Kansas,3367.0,3743.0,202,2007,4
6893,Kentucky,5906.0,6941.0,337,2007,4
6894,Louisiana,5920.0,4300.0,210,2007,4
6895,Maine,1399.0,2151.0,87,2007,4
6896,Mariana Islands,0.0,0.0,0,2007,4
6897,Maryland,2059.0,3040.0,6,2007,4
6898,Massachusetts,2026.0,1316.0,67,2007,4
6899,Michigan,2220.0,9885.0,55,2007,4
6900,Minnesota,4365.0,9169.0,184,2007,4
6901,Mississippi,3842.0,3452.0,146,2007,4
6902,Missouri,5239.0,9439.0,162,2007,4
6903,Montana,1692.0,3920.0,139,2007,4
6904,Nebraska,2.0,1576.0,0,2007,4
6905,Nevada,2358.0,1955.0,127,2007,4
6906,New Hampshire,1730.0,2156.0,4,2007,4
6907,New Jersey,1411.0,1260.0,42,2007,4
6908,New Mexico,2741.0,3039.0,130,2007,4
6909,New York,3665.0,10252.0,59,2007,4
6910,North Carolina,206.0,7259.0,75,2007,4
6911,North Dakota,633.0,2087.0,32,2007,4
6912,Ohio,11287.0,12819.0,517,2007,4
6913,Oklahoma,5906.0,5761.0,398,2007,4
6914,Oregon,5400.0,7923.0,248,2007,4
6915,Pennsylvania,0.0,44995.0,97,2007,4
6916,Puerto Rico,436.0,84.0,9,2007,4
6917,Rhode Island,432.0,391.0,77,2007,4
6918,South Carolina,3963.0,2926.0,119,2007,4
6919,South Dakota,952.0,2358.0,48,2007,4
6920,Tennessee,8611.0,6549.0,320,2007,4
6921,Texas,18442.0,18727.0,974,2007,4
6922,Utah,2612.0,3644.0,109,2007,4
6923,Vermont,612.0,1099.0,31,2007,4
6924,Virgin Islands,21.0,4.0,0,2007,4
6925,Virginia,8849.0,7696.0,261,2007,4
6926,Washington,6556.0,7098.0,240,2007,4
6927,West Virginia,2971.0,4246.0,202,2007,4
6928,Wisconsin,4193.0,10879.0,1,2007,4
6929,Wyoming,943.0,1754.0,66,2007,4
6930,Alabama,8378.0,7867.0,356,2007,3
6931,Alaska,1614.0,2068.0,97,2007,3
6932,Arizona,6896.0,5391.0,310,2007,3
6933,Arkansas,3790.0,5122.0,213,2007,3
6934,California,18728.0,16354.0,24571,2007,3
6935,Colorado,8012.0,9579.0,2479,2007,3
6936,Connecticut,3024.0,2484.0,69,2007,3
6937,Delaware,663.0,726.0,28,2007,3
6938,District of Columbia,3.0,1.0,0,2007,3
6939,Florida,21650.0,13835.0,839,2007,3
6940,Georgia,7791.0,8108.0,354,2007,3
6941,Guam,12.0,27.0,0,2007,3
6942,Hawaii,0.0,0.0,0,2007,3
6943,Idaho,1946.0,3893.0,117,2007,3
6944,Illinois,6468.0,8451.0,411,2007,3
6945,Indiana,7985.0,9314.0,278,2007,3
6946,Iowa,32.0,3991.0,2,2007,3
6947,Kansas,4833.0,5203.0,218,2007,3
6948,Kentucky,7530.0,8896.0,482,2007,3
6949,Louisiana,7147.0,5953.0,213,2007,3
6950,Maine,1539.0,2411.0,105,2007,3
6951,Mariana Islands,0.0,2.0,0,2007,3
6952,Maryland,2153.0,3797.0,10,2007,3
6953,Massachusetts,2478.0,1639.0,56,2007,3
6954,Michigan,2603.0,12820.0,93,2007,3
6955,Minnesota,5069.0,10930.0,193,2007,3
6956,Mississippi,4703.0,4999.0,195,2007,3
6957,Missouri,5863.0,12178.0,221,2007,3
6958,Montana,1774.0,4014.0,151,2007,3
6959,Nebraska,0.0,2224.0,0,2007,3
6960,Nevada,3001.0,2316.0,145,2007,3
6961,New Hampshire,1788.0,2163.0,7,2007,3
6962,New Jersey,1652.0,1666.0,49,2007,3
6963,New Mexico,3171.0,3542.0,135,2007,3
6964,New York,4058.0,10401.0,53,2007,3
6965,North Carolina,236.0,9953.0,108,2007,3
6966,North Dakota,680.0,2130.0,27,2007,3
6967,Ohio,13428.0,15898.0,645,2007,3
6968,Oklahoma,6651.0,7449.0,472,2007,3
6969,Oregon,5962.0,9055.0,307,2007,3
6970,Pennsylvania,0.0,54723.0,105,2007,3
6971,Puerto Rico,644.0,125.0,12,2007,3
6972,Rhode Island,461.0,451.0,112,2007,3
6973,South Carolina,4383.0,4483.0,187,2007,3
6974,South Dakota,1061.0,2881.0,73,2007,3
6975,Tennessee,9883.0,9391.0,446,2007,3
6976,Texas,21289.0,23174.0,1231,2007,3
6977,Utah,2983.0,4394.0,104,2007,3
6978,Vermont,698.0,1211.0,24,2007,3
6979,Virgin Islands,27.0,1.0,0,2007,3
6980,Virginia,10761.0,9996.0,318,2007,3
6981,Washington,7440.0,8206.0,329,2007,3
6982,West Virginia,3719.0,5213.0,211,2007,3
6983,Wisconsin,4636.0,15150.0,0,2007,3
6984,Wyoming,1059.0,1936.0,52,2007,3
6985,Alabama,9284.0,8854.0,393,2007,2
6986,Alaska,1401.0,1718.0,92,2007,2
6987,Arizona,7662.0,5981.0,315,2007,2
6988,Arkansas,4565.0,6099.0,308,2007,2
6989,California,16612.0,15545.0,18326,2007,2
6990,Colorado,7007.0,8656.0,1312,2007,2
6991,Connecticut,2451.0,1999.0,55,2007,2
6992,Delaware,607.0,672.0,23,2007,2
6993,District of Columbia,1.0,0.0,0,2007,2
6994,Florida,20935.0,13846.0,677,2007,2
6995,Georgia,8790.0,9102.0,399,2007,2
6996,Guam,10.0,18.0,1,2007,2
6997,Hawaii,0.0,0.0,0,2007,2
6998,Idaho,1955.0,3478.0,119,2007,2
6999,Illinois,5761.0,7438.0,301,2007,2
7000,Indiana,6721.0,7720.0,208,2007,2
7001,Iowa,25.0,3221.0,3,2007,2
7002,Kansas,4173.0,4750.0,215,2007,2
7003,Kentucky,8232.0,9362.0,530,2007,2
7004,Louisiana,7019.0,6344.0,250,2007,2
7005,Maine,1148.0,1909.0,65,2007,2
7006,Mariana Islands,0.0,9.0,0,2007,2
7007,Maryland,2022.0,3789.0,12,2007,2
7008,Massachusetts,1941.0,1302.0,60,2007,2
7009,Michigan,2364.0,10746.0,72,2007,2
7010,Minnesota,3961.0,7430.0,171,2007,2
7011,Mississippi,5506.0,6242.0,256,2007,2
7012,Missouri,5179.0,11560.0,202,2007,2
7013,Montana,1471.0,3084.0,147,2007,2
7014,Nebraska,1.0,1936.0,0,2007,2
7015,Nevada,2556.0,2066.0,139,2007,2
7016,New Hampshire,1546.0,1779.0,1,2007,2
7017,New Jersey,1440.0,1421.0,48,2007,2
7018,New Mexico,3115.0,3683.0,212,2007,2
7019,New York,3345.0,9094.0,50,2007,2
7020,North Carolina,343.0,11268.0,153,2007,2
7021,North Dakota,677.0,1692.0,36,2007,2
7022,Ohio,11980.0,12876.0,571,2007,2
7023,Oklahoma,6844.0,7614.0,468,2007,2
7024,Oregon,5260.0,7968.0,323,2007,2
7025,Pennsylvania,0.0,43052.0,95,2007,2
7026,Puerto Rico,449.0,113.0,15,2007,2
7027,Rhode Island,418.0,381.0,96,2007,2
7028,South Carolina,5428.0,4683.0,163,2007,2
7029,South Dakota,936.0,2449.0,60,2007,2
7030,Tennessee,11804.0,10234.0,480,2007,2
7031,Texas,21950.0,24176.0,1343,2007,2
7032,Utah,2639.0,4422.0,126,2007,2
7033,Vermont,686.0,1052.0,33,2007,2
7034,Virgin Islands,29.0,2.0,2,2007,2
7035,Virginia,9190.0,9349.0,262,2007,2
7036,Washington,7219.0,7432.0,357,2007,2
7037,West Virginia,3417.0,4803.0,276,2007,2
7038,Wisconsin,4385.0,10595.0,4,2007,2
7039,Wyoming,1029.0,1756.0,73,2007,2
7040,Alabama,8823.0,9530.0,368,2007,1
7041,Alaska,1236.0,1324.0,83,2007,1
7042,Arizona,6247.0,5546.0,247,2007,1
7043,Arkansas,3705.0,6022.0,285,2007,1
7044,California,16192.0,15675.0,14147,2007,1
7045,Colorado,6499.0,8243.0,513,2007,1
7046,Connecticut,2377.0,2227.0,69,2007,1
7047,Delaware,599.0,753.0,29,2007,1
7048,District of Columbia,4.0,67.0,1,2007,1
7049,Florida,19482.0,13887.0,697,2007,1
7050,Georgia,7492.0,8789.0,286,2007,1
7051,Guam,12.0,22.0,1,2007,1
7052,Hawaii,0.0,0.0,0,2007,1
7053,Idaho,1420.0,2859.0,117,2007,1
7054,Illinois,5198.0,7155.0,268,2007,1
7055,Indiana,6961.0,8305.0,243,2007,1
7056,Iowa,13.0,3088.0,3,2007,1
7057,Kansas,3425.0,4662.0,203,2007,1
7058,Kentucky,7030.0,9046.0,547,2007,1
7059,Louisiana,6834.0,7560.0,250,2007,1
7060,Maine,1196.0,2080.0,79,2007,1
7061,Mariana Islands,0.0,0.0,0,2007,1
7062,Maryland,1868.0,3451.0,5,2007,1
7063,Massachusetts,1927.0,1489.0,65,2007,1
7064,Michigan,2312.0,10327.0,66,2007,1
7065,Minnesota,3875.0,7140.0,125,2007,1
7066,Mississippi,4441.0,7065.0,219,2007,1
7067,Missouri,4634.0,9835.0,181,2007,1
7068,Montana,1259.0,2634.0,130,2007,1
7069,Nebraska,3.0,1990.0,1,2007,1
7070,Nevada,2395.0,2057.0,126,2007,1
7071,New Hampshire,1688.0,1928.0,13,2007,1
7072,New Jersey,1317.0,1534.0,49,2007,1
7073,New Mexico,2618.0,3372.0,149,2007,1
7074,New York,3752.0,9711.0,51,2007,1
7075,North Carolina,260.0,11175.0,135,2007,1
7076,North Dakota,581.0,1954.0,31,2007,1
7077,Ohio,11141.0,13703.0,634,2007,1
7078,Oklahoma,4753.0,6433.0,387,2007,1
7079,Oregon,4841.0,6939.0,257,2007,1
7080,Pennsylvania,1.0,45225.0,112,2007,1
7081,Puerto Rico,563.0,123.0,18,2007,1
7082,Rhode Island,426.0,372.0,85,2007,1
7083,South Carolina,4503.0,4682.0,147,2007,1
7084,South Dakota,830.0,2466.0,56,2007,1
7085,Tennessee,10320.0,9792.0,411,2007,1
7086,Texas,19624.0,25320.0,1262,2007,1
7087,Utah,2111.0,4170.0,93,2007,1
7088,Vermont,532.0,734.0,24,2007,1
7089,Virgin Islands,24.0,5.0,0,2007,1
7090,Virginia,9031.0,10055.0,247,2007,1
7091,Washington,6347.0,6619.0,287,2007,1
7092,West Virginia,3061.0,4519.0,247,2007,1
7093,Wisconsin,3732.0,8895.0,4,2007,1
7094,Wyoming,836.0,1569.0,49,2007,1
7095,Alabama,10029.0,26008.0,441,2006,12
7096,Alaska,1991.0,2879.0,81,2006,12
7097,Arizona,8353.0,11033.0,345,2006,12
7098,Arkansas,4377.0,15462.0,230,2006,12
7099,California,16275.0,20903.0,7842,2006,12
7100,Colorado,7652.0,14388.0,612,2006,12
7101,Connecticut,2684.0,3053.0,67,2006,12
7102,Delaware,677.0,1702.0,28,2006,12
7103,District of Columbia,7.0,1.0,0,2006,12
7104,Florida,21311.0,27946.0,778,2006,12
7105,Georgia,9468.0,25683.0,475,2006,12
7106,Guam,16.0,29.0,0,2006,12
7107,Hawaii,0.0,0.0,0,2006,12
7108,Idaho,2055.0,6662.0,115,2006,12
7109,Illinois,5986.0,12279.0,341,2006,12
7110,Indiana,7138.0,16146.0,245,2006,12
7111,Iowa,34.0,7691.0,2,2006,12
7112,Kansas,4271.0,10401.0,244,2006,12
7113,Kentucky,9337.0,20330.0,543,2006,12
7114,Louisiana,7841.0,21390.0,311,2006,12
7115,Maine,1397.0,3845.0,102,2006,12
7116,Mariana Islands,0.0,11.0,0,2006,12
7117,Maryland,1319.0,7167.0,7,2006,12
7118,Massachusetts,1974.0,1884.0,72,2006,12
7119,Michigan,2460.0,21246.0,61,2006,12
7120,Minnesota,4246.0,13559.0,162,2006,12
7121,Mississippi,5226.0,20475.0,280,2006,12
7122,Missouri,5278.0,22173.0,190,2006,12
7123,Montana,1946.0,5611.0,151,2006,12
7124,Nebraska,1.0,5151.0,0,2006,12
7125,Nevada,2916.0,4044.0,175,2006,12
7126,New Hampshire,1794.0,3003.0,18,2006,12
7127,New Jersey,1367.0,2646.0,48,2006,12
7128,New Mexico,3193.0,6136.0,163,2006,12
7129,New York,3263.0,17617.0,50,2006,12
7130,North Carolina,297.0,27037.0,109,2006,12
7131,North Dakota,620.0,2966.0,16,2006,12
7132,Ohio,13640.0,25108.0,551,2006,12
7133,Oklahoma,7004.0,15609.0,464,2006,12
7134,Oregon,5912.0,13698.0,280,2006,12
7135,Pennsylvania,0.0,59214.0,180,2006,12
7136,Puerto Rico,567.0,106.0,9,2006,12
7137,Rhode Island,396.0,554.0,104,2006,12
7138,South Carolina,5159.0,12689.0,195,2006,12
7139,South Dakota,975.0,4718.0,64,2006,12
7140,Tennessee,12069.0,22723.0,527,2006,12
7141,Texas,24939.0,61903.0,1365,2006,12
7142,Utah,3345.0,11500.0,168,2006,12
7143,Vermont,648.0,1525.0,30,2006,12
7144,Virgin Islands,36.0,4.0,0,2006,12
7145,Virginia,10114.0,20790.0,325,2006,12
7146,Washington,6759.0,12298.0,261,2006,12
7147,West Virginia,4130.0,11781.0,258,2006,12
7148,Wisconsin,4648.0,14981.0,3,2006,12
7149,Wyoming,1296.0,3415.0,69,2006,12
7150,Alabama,6915.0,17468.0,409,2006,11
7151,Alaska,1310.0,2011.0,79,2006,11
7152,Arizona,5504.0,6900.0,265,2006,11
7153,Arkansas,2921.0,13227.0,247,2006,11
7154,California,14872.0,18247.0,2150,2006,11
7155,Colorado,6956.0,11631.0,510,2006,11
7156,Connecticut,2154.0,2819.0,60,2006,11
7157,Delaware,532.0,1452.0,13,2006,11
7158,District of Columbia,3.0,0.0,0,2006,11
7159,Florida,18006.0,20716.0,709,2006,11
7160,Georgia,5846.0,15499.0,299,2006,11
7161,Guam,12.0,29.0,1,2006,11
7162,Hawaii,0.0,0.0,0,2006,11
7163,Idaho,1412.0,4181.0,98,2006,11
7164,Illinois,4948.0,11771.0,342,2006,11
7165,Indiana,6058.0,14668.0,240,2006,11
7166,Iowa,20.0,7141.0,5,2006,11
7167,Kansas,3013.0,8225.0,202,2006,11
7168,Kentucky,5989.0,15104.0,499,2006,11
7169,Louisiana,5276.0,15132.0,240,2006,11
7170,Maine,1112.0,3832.0,77,2006,11
7171,Mariana Islands,0.0,2.0,0,2006,11
7172,Maryland,1439.0,6894.0,6,2006,11
7173,Massachusetts,1701.0,2010.0,71,2006,11
7174,Michigan,1915.0,21089.0,59,2006,11
7175,Minnesota,2777.0,12690.0,117,2006,11
7176,Mississippi,3551.0,17282.0,246,2006,11
7177,Missouri,3864.0,16706.0,201,2006,11
7178,Montana,1104.0,3852.0,106,2006,11
7179,Nebraska,2.0,4555.0,0,2006,11
7180,Nevada,2128.0,2736.0,111,2006,11
7181,New Hampshire,1568.0,2810.0,16,2006,11
7182,New Jersey,1239.0,2545.0,39,2006,11
7183,New Mexico,2390.0,3921.0,160,2006,11
7184,New York,2968.0,16692.0,42,2006,11
7185,North Carolina,216.0,18925.0,118,2006,11
7186,North Dakota,462.0,3205.0,23,2006,11
7187,Ohio,9911.0,24610.0,481,2006,11
7188,Oklahoma,4373.0,11003.0,379,2006,11
7189,Oregon,4793.0,9110.0,265,2006,11
7190,Pennsylvania,0.0,56099.0,516,2006,11
